=========== Algorithm Parameters =================
---- nbGranular              is set to 20
---- mu                      is set to 25
---- lambda                  is set to 40
---- nbElite                 is set to 4
---- nbClose                 is set to 5
---- nbIterPenaltyManagement is set to 100
---- targetFeasible          is set to 0.2
---- penaltyDecrease         is set to 0.85
---- penaltyIncrease         is set to 1.2
---- seed                    is set to 1
---- nbIter                  is set to 20000
---- nbIterTraces            is set to 500
---- timeLimit               is set to 2460
---- useSwapStar             is set to 1
==================================================
----- READING INSTANCE: XLDemo/XLTEST-n1048-k139.vrp
0.57 0.57 | Feas 0.21 1.00 | Pen 52.50 0.17
It   1500    246 | T(s) 14.81 | Feas 41 126323.00 126829.60 | Inf 30 126628.00 126909.56 | Div 0.51 0.56 | Feas 0.18 1.00 | Pen 52.50 0.10
It 151000     72 | T(s) 1138.31 | Feas 64 124866.00 124878.52 | Inf 32 124856.47 124896.86 | Div 0.08 0.15 | Feas 0.19 1.00 | Pen 45.24 0.10
It 151500    108 | T(s) 1141.57 | Feas 65 124852.00 124876.44 | Inf 25 124855.28 124902.63 | Div 0.10 0.15 | Feas 0.19 1.00 | Pen 46.14 0.10
It 152000    142 | T(s) 1144.83 | Feas 60 124846.00 124870.44 | Inf 45 124840.01 124877.93 | Div 0.12 0.14 | Feas 0.33 1.00 | Pen 48.01 0.10
It 152500    392 | T(s) 1148.05 | Feas 41 124842.00 124861.96 | Inf 36 124831.97 124864.32 | Div 0.13 0.13 | Feas 0.16 1.00 | Pen 48.97 0.10
It 153000     11 | T(s) 1151.28 | Feas 53 124816.00 124843.28 | Inf 58 124812.97 124858.00 | Div 0.13 0.14 | Feas 0.17 1.00 | Pen 48.97 0.10
It 153500    258 | T(s) 1154.47 | Feas 37 124806.00 124844.96 | Inf 34 124807.94 124894.01 | Div 0.15 0.20 | Feas 0.15 1.00 | Pen 50.94 0.10
It 154000    482 | T(s) 1157.70 | Feas 60 124787.00 124816.28 | Inf 27 124799.96 124850.28 | Div 0.13 0.18 | Feas 0.17 1.00 | Pen 51.96 0.10
It 154500     36 | T(s) 1160.95 | Feas 25 124779.00 124872.20 | Inf 41 124780.00 124835.60 | Div 0.21 0.17 | Feas 0.33 1.00 | Pen 53.00 0.10
It 155000    536 | T(s) 1164.09 | Feas 29 124779.00 124831.28 | Inf 25 124782.14 124815.55 | Div 0.17 0.15 | Feas 0.15 1.00 | Pen 55.14 0.10
It 155500     92 | T(s) 1167.16 | Feas 40 124768.00 124785.24 | Inf 30 124769.87 124789.23 | Div 0.11 0.12 | Feas 0.21 1.00 | Pen 46.87 0.10
It 156000    270 | T(s) 1170.09 | Feas 47 124759.00 124771.48 | Inf 29 124742.78 124827.04 | Div 0.09 0.17 | Feas 0.32 1.00 | Pen 28.78 0.10
It 156500    770 | T(s) 1173.06 | Feas 39 124759.00 124780.84 | Inf 64 124713.08 124766.67 | Div 0.12 0.12 | Feas 0.19 1.00 | Pen 29.36 0.10
It 157000    139 | T(s) 1176.13 | Feas 54 124756.00 124767.08 | Inf 59 124700.44 124764.13 | Div 0.11 0.16 | Feas 0.16 1.00 | Pen 29.36 0.10
It 157500    639 | T(s) 1179.62 | Feas 50 124756.00 124782.80 | Inf 32 124748.50 124868.85 | Div 0.15 0.23 | Feas 0.18 1.00 | Pen 43.12 0.10
It 158000     96 | T(s) 1183.20 | Feas 29 124753.00 124998.88 | Inf 31 124750.10 124916.06 | Div 0.28 0.25 | Feas 0.14 1.00 | Pen 62.10 0.10
It 158500    296 | T(s) 1186.75 | Feas 29 124696.00 124853.24 | Inf 43 124732.87 124859.37 | Div 0.24 0.23 | Feas 0.27 1.00 | Pen 44.87 0.10
It 159000    796 | T(s) 1190.26 | Feas 25 124696.00 124893.24 | Inf 25 124701.92 124889.60 | Div 0.28 0.26 | Feas 0.25 1.00 | Pen 54.92 0.10
It 159500   1296 | T(s) 1193.80 | Feas 65 124696.00 124738.04 | Inf 35 124685.68 124856.70 | Div 0.17 0.25 | Feas 0.31 1.00 | Pen 46.68 0.10
It 160000    198 | T(s) 1197.33 | Feas 55 124687.00 124733.96 | Inf 27 124683.28 124810.81 | Div 0.17 0.24 | Feas 0.07 1.00 | Pen 58.28 0.10
It 160500    162 | T(s) 1200.66 | Feas 37 124685.00 124770.32 | Inf 35 124669.54 124761.99 | Div 0.23 0.20 | Feas 0.14 1.00 | Pen 51.54 0.10
It 161000    401 | T(s) 1204.07 | Feas 56 124669.00 124698.64 | Inf 57 124670.57 124730.23 | Div 0.17 0.18 | Feas 0.14 1.00 | Pen 52.57 0.10
It 161500    901 | T(s) 1207.39 | Feas 36 124669.00 124728.36 | Inf 32 124666.69 124729.10 | Div 0.20 0.19 | Feas 0.15 1.00 | Pen 54.69 0.10
It 162000    219 | T(s) 1210.73 | Feas 30 124651.00 124717.56 | Inf 45 124653.49 124707.29 | Div 0.21 0.19 | Feas 0.25 1.00 | Pen 46.49 0.10
It 162500      1 | T(s) 1214.06 | Feas 59 124635.00 124667.76 | Inf 50 124640.18 124699.99 | Div 0.15 0.19 | Feas 0.29 1.00 | Pen 33.59 0.10
It 163000    501 | T(s) 1217.36 | Feas 47 124635.00 124657.08 | Inf 52 124635.11 124662.89 | Div 0.13 0.15 | Feas 0.13 1.00 | Pen 41.11 0.10
It 163500    477 | T(s) 1220.69 | Feas 29 124632.00 124666.84 | Inf 36 124635.93 124698.43 | Div 0.18 0.21 | Feas 0.25 1.00 | Pen 41.93 0.10
It 164000    107 | T(s) 1223.99 | Feas 53 124630.00 124644.36 | Inf 61 124631.77 124694.57 | Div 0.13 0.18 | Feas 0.15 1.00 | Pen 42.77 0.10
It 164500    607 | T(s) 1227.35 | Feas 47 124630.00 124652.08 | Inf 50 124627.77 124702.78 | Div 0.16 0.20 | Feas 0.18 1.00 | Pen 42.77 0.10
It 165000    296 | T(s) 1230.51 | Feas 62 124623.00 124655.44 | Inf 55 124618.08 124668.41 | Div 0.15 0.17 | Feas 0.22 1.00 | Pen 37.08 0.10
It 165500    123 | T(s) 1233.83 | Feas 32 124616.00 124660.68 | Inf 40 124609.83 124649.69 | Div 0.18 0.17 | Feas 0.23 1.00 | Pen 37.83 0.10
It 166000    219 | T(s) 1237.00 | Feas 34 124604.00 124658.40 | Inf 59 124606.83 124696.63 | Div 0.18 0.18 | Feas 0.25 1.00 | Pen 37.83 0.10
It 166500     54 | T(s) 1240.15 | Feas 28 124595.00 124697.32 | Inf 28 124570.66 124623.87 | Div 0.20 0.18 | Feas 0.17 1.00 | Pen 27.33 0.10
It 167000    192 | T(s) 1243.38 | Feas 44 124592.00 124617.24 | Inf 34 124581.59 124617.54 | Div 0.14 0.18 | Feas 0.19 1.00 | Pen 32.79 0.10
It 167500     27 | T(s) 1246.35 | Feas 51 124578.00 124600.48 | Inf 56 124542.43 124591.58 | Div 0.11 0.15 | Feas 0.20 1.00 | Pen 28.43 0.10
It 168000    384 | T(s) 1249.59 | Feas 64 124572.00 124579.24 | Inf 30 124547.94 124574.73 | Div 0.07 0.14 | Feas 0.08 1.00 | Pen 40.94 0.10
It 168500     48 | T(s) 1252.72 | Feas 55 124556.00 124573.52 | Inf 49 124527.50 124547.92 | Div 0.08 0.09 | Feas 0.26 1.00 | Pen 35.50 0.10
It 169000    199 | T(s) 1255.94 | Feas 40 124532.00 124561.48 | Inf 50 124504.93 124533.03 | Div 0.10 0.10 | Feas 0.26 1.00 | Pen 36.93 0.10
It 169500    228 | T(s) 1259.00 | Feas 27 124523.00 124592.76 | Inf 46 124497.42 124526.89 | Div 0.15 0.11 | Feas 0.00 1.00 | Pen 38.42 0.10
It 170000    728 | T(s) 1261.99 | Feas 41 124523.00 124533.64 | Inf 41 124496.95 124510.25 | Div 0.05 0.06 | Feas 0.25 1.00 | Pen 39.98 0.10
It 170500     24 | T(s) 1264.83 | Feas 29 124514.00 124531.00 | Inf 31 124498.55 124509.76 | Div 0.06 0.08 | Feas 0.25 1.00 | Pen 40.78 0.10
It 171000    524 | T(s) 1267.65 | Feas 58 124514.00 124519.52 | Inf 55 124480.12 124490.84 | Div 0.04 0.04 | Feas 0.38 1.00 | Pen 36.06 0.10
It 171500    253 | T(s) 1270.67 | Feas 55 124509.00 124515.92 | Inf 43 124481.03 124497.62 | Div 0.04 0.08 | Feas 0.25 1.00 | Pen 37.52 0.10
It 172000      1 | T(s) 1273.90 | Feas 32 124505.00 124516.12 | Inf 60 124477.53 124488.06 | Div 0.07 0.06 | Feas 0.29 1.00 | Pen 38.27 0.10
It 172500     49 | T(s) 1276.83 | Feas 51 124503.00 124507.84 | Inf 27 124478.81 124488.60 | Div 0.04 0.08 | Feas 0.04 1.00 | Pen 39.81 0.10
It 173000    549 | T(s) 1279.68 | Feas 30 124503.00 124512.48 | Inf 32 124481.42 124487.37 | Div 0.06 0.06 | Feas 0.03 1.00 | Pen 41.42 0.10
It 173500   1049 | T(s) 1282.52 | Feas 50 124503.00 124503.92 | Inf 29 124472.26 124478.26 | Div 0.02 0.05 | Feas 0.29 1.00 | Pen 36.63 0.10
It 174000   1549 | T(s) 1285.34 | Feas 51 124503.00 124504.96 | Inf 42 124463.79 124469.48 | Div 0.03 0.04 | Feas 0.38 1.00 | Pen 32.39 0.10
It 174500   2049 | T(s) 1288.21 | Feas 25 124503.00 124516.12 | Inf 58 124479.44 124481.31 | Div 0.09 0.04 | Feas 0.08 1.00 | Pen 40.44 0.10
It 175000   2549 | T(s) 1290.96 | Feas 34 124503.00 124504.08 | Inf 42 124470.53 124476.16 | Div 0.02 0.04 | Feas 0.38 1.00 | Pen 35.77 0.10
It 175500    402 | T(s) 1293.84 | Feas 59 124501.00 124501.32 | Inf 33 124474.21 124479.40 | Div 0.02 0.05 | Feas 0.35 1.00 | Pen 37.21 0.10
It 176000    902 | T(s) 1296.62 | Feas 34 124501.00 124506.36 | Inf 61 124462.81 124470.59 | Div 0.06 0.05 | Feas 0.37 1.00 | Pen 32.91 0.10
It 176500     82 | T(s) 1299.59 | Feas 53 124497.00 124506.80 | Inf 35 124474.08 124478.78 | Div 0.05 0.05 | Feas 0.03 1.00 | Pen 41.08 0.10
It 177000    582 | T(s) 1302.35 | Feas 39 124497.00 124499.52 | Inf 34 124462.24 124470.87 | Div 0.03 0.05 | Feas 0.39 1.00 | Pen 35.62 0.10
It 177500   1082 | T(s) 1305.14 | Feas 44 124497.00 124498.80 | Inf 31 124454.00 124467.32 | Div 0.03 0.06 | Feas 0.27 1.00 | Pen 31.50 0.10
It 178000   1582 | T(s) 1307.90 | Feas 44 124497.00 124500.32 | Inf 55 124469.65 124470.71 | Div 0.03 0.02 | Feas 0.01 1.00 | Pen 39.33 0.10
It 178500   2082 | T(s) 1310.78 | Feas 47 124497.00 124498.84 | Inf 37 124459.19 124467.20 | Div 0.03 0.05 | Feas 0.28 1.00 | Pen 34.10 0.10
It 179000   2582 | T(s) 1313.56 | Feas 49 124497.00 124499.88 | Inf 60 124475.57 124476.02 | Div 0.03 0.02 | Feas 0.00 1.00 | Pen 42.57 0.10
It 179500   3082 | T(s) 1316.35 | Feas 27 124497.00 124509.88 | Inf 42 124466.29 124471.81 | Div 0.06 0.04 | Feas 0.34 1.00 | Pen 37.65 0.10
It 180000   3582 | T(s) 1319.11 | Feas 33 124497.00 124499.72 | Inf 35 124457.58 124464.61 | Div 0.04 0.05 | Feas 0.32 1.00 | Pen 33.29 0.10
It 180500   4082 | T(s) 1321.99 | Feas 62 124497.00 124498.16 | Inf 27 124474.13 124478.72 | Div 0.03 0.06 | Feas 0.00 1.00 | Pen 41.56 0.10
It 181000   4582 | T(s) 1324.77 | Feas 65 124497.00 124497.64 | Inf 64 124464.51 124469.87 | Div 0.02 0.04 | Feas 0.37 1.00 | Pen 36.76 0.10
It 181500   5082 | T(s) 1327.56 | Feas 30 124497.00 124501.80 | Inf 44 124456.01 124462.01 | Div 0.05 0.04 | Feas 0.39 1.00 | Pen 32.50 0.10
It 182000   5582 | T(s) 1330.33 | Feas 38 124497.00 124500.36 | Inf 38 124472.16 124474.90 | Div 0.04 0.04 | Feas 0.00 1.00 | Pen 40.58 0.10
It 182500   6082 | T(s) 1333.09 | Feas 36 124497.00 124498.72 | Inf 30 124462.78 124467.88 | Div 0.04 0.05 | Feas 0.33 1.00 | Pen 35.89 0.10
It 183000   6582 | T(s) 1335.81 | Feas 43 124497.00 124501.32 | Inf 47 124454.47 124459.93 | Div 0.05 0.05 | Feas 0.32 1.00 | Pen 31.74 0.10
It 183500   7082 | T(s) 1338.67 | Feas 52 124497.00 124498.00 | Inf 57 124457.04 124461.47 | Div 0.03 0.05 | Feas 0.26 1.00 | Pen 33.02 0.10
It 184000   7582 | T(s) 1341.51 | Feas 29 124497.00 124516.28 | Inf 33 124473.45 124476.86 | Div 0.07 0.05 | Feas 0.00 1.00 | Pen 41.22 0.10
It 184500   8082 | T(s) 1344.24 | Feas 32 124497.00 124503.12 | Inf 26 124475.89 124534.77 | Div 0.06 0.09 | Feas 0.00 1.00 | Pen 42.89 0.10
It 185000   8582 | T(s) 1346.99 | Feas 64 124497.00 124501.60 | Inf 48 124466.86 124475.17 | Div 0.06 0.07 | Feas 0.01 1.00 | Pen 37.93 0.10
It 185500   9082 | T(s) 1349.87 | Feas 26 124497.00 124511.52 | Inf 39 124456.77 124473.09 | Div 0.08 0.08 | Feas 0.26 1.00 | Pen 32.88 0.10
It 186000   9582 | T(s) 1352.82 | Feas 49 124497.00 124498.96 | Inf 61 124471.50 124472.68 | Div 0.05 0.04 | Feas 0.22 1.00 | Pen 40.25 0.10
It 186500    113 | T(s) 1355.67 | Feas 45 124496.00 124498.64 | Inf 55 124461.19 124465.31 | Div 0.05 0.04 | Feas 0.33 1.00 | Pen 35.60 0.10
It 187000    613 | T(s) 1358.51 | Feas 39 124496.00 124497.44 | Inf 56 124464.07 124468.29 | Div 0.05 0.05 | Feas 0.33 1.00 | Pen 37.03 0.10
It 187500   1113 | T(s) 1361.36 | Feas 59 124496.00 124498.92 | Inf 27 124466.06 124475.13 | Div 0.05 0.08 | Feas 0.00 1.00 | Pen 38.53 0.10
It 188000    255 | T(s) 1364.21 | Feas 59 124495.00 124501.48 | Inf 45 124468.17 124472.74 | Div 0.07 0.06 | Feas 0.16 1.00 | Pen 40.09 0.10
It 188500     58 | T(s) 1366.92 | Feas 34 124494.00 124502.32 | Inf 42 124458.90 124461.79 | Div 0.08 0.05 | Feas 0.34 1.00 | Pen 35.45 0.10
It 189000    558 | T(s) 1369.87 | Feas 28 124494.00 124516.00 | Inf 59 124474.26 124476.10 | Div 0.09 0.05 | Feas 0.00 1.00 | Pen 44.26 0.10
It 189500     65 | T(s) 1372.75 | Feas 40 124488.00 124495.28 | Inf 37 124451.23 124458.03 | Div 0.07 0.07 | Feas 0.35 1.00 | Pen 32.62 0.10
It 190000    565 | T(s) 1375.72 | Feas 29 124488.00 124492.32 | Inf 62 124463.44 124465.70 | Div 0.06 0.04 | Feas 0.00 1.00 | Pen 40.72 0.10
It 190500   1065 | T(s) 1378.51 | Feas 60 124488.00 124488.40 | Inf 63 124464.73 124467.28 | Div 0.03 0.04 | Feas 0.25 1.00 | Pen 42.37 0.10
It 191000    310 | T(s) 1381.30 | Feas 41 124486.00 124490.00 | Inf 63 124466.08 124468.92 | Div 0.05 0.04 | Feas 0.00 1.00 | Pen 44.08 0.10
It 191500    810 | T(s) 1384.17 | Feas 48 124486.00 124488.72 | Inf 38 124457.96 124459.68 | Div 0.05 0.04 | Feas 0.00 1.00 | Pen 38.98 0.10
It 192000   1310 | T(s) 1387.26 | Feas 31 124486.00 124493.20 | Inf 43 124461.11 124463.29 | Div 0.06 0.05 | Feas 0.23 1.00 | Pen 40.55 0.10
It 192500   1810 | T(s) 1390.05 | Feas 33 124486.00 124488.04 | Inf 33 124451.73 124458.85 | Div 0.05 0.06 | Feas 0.40 1.00 | Pen 35.86 0.10
It 193000   2310 | T(s) 1392.90 | Feas 36 124486.00 124488.16 | Inf 56 124443.43 124452.31 | Div 0.05 0.06 | Feas 0.34 1.00 | Pen 31.72 0.10
It 193500   2810 | T(s) 1395.81 | Feas 55 124486.00 124487.12 | Inf 49 124459.19 124460.26 | Div 0.04 0.04 | Feas 0.00 1.00 | Pen 39.60 0.10
It 194000   3310 | T(s) 1398.65 | Feas 45 124486.00 124488.48 | Inf 58 124462.39 124463.08 | Div 0.05 0.03 | Feas 0.00 1.00 | Pen 41.20 0.10
It 194500   3810 | T(s) 1401.43 | Feas 30 124486.00 124488.96 | Inf 57 124452.86 124457.52 | Div 0.05 0.05 | Feas 0.30 1.00 | Pen 36.43 0.10
It 195000   4310 | T(s) 1404.23 | Feas 61 124486.00 124486.60 | Inf 26 124455.81 124470.70 | Div 0.03 0.07 | Feas 0.22 1.00 | Pen 37.90 0.10
It 195500   4810 | T(s) 1407.01 | Feas 57 124486.00 124487.76 | Inf 26 124458.87 124475.92 | Div 0.04 0.07 | Feas 0.24 1.00 | Pen 39.43 0.10
It 196000    166 | T(s) 1410.01 | Feas 32 124484.00 124490.84 | Inf 40 124462.05 124464.57 | Div 0.07 0.06 | Feas 0.00 1.00 | Pen 41.03 0.10
It 196500    666 | T(s) 1412.81 | Feas 48 124484.00 124484.76 | Inf 31 124450.56 124454.98 | Div 0.03 0.05 | Feas 0.39 1.00 | Pen 36.28 0.10
It 197000     22 | T(s) 1415.49 | Feas 35 124479.00 124485.76 | Inf 65 124452.75 124455.02 | Div 0.05 0.04 | Feas 0.00 1.00 | Pen 37.75 0.10
It 197500    522 | T(s) 1418.25 | Feas 60 124479.00 124481.12 | Inf 62 124451.55 124452.40 | Div 0.03 0.03 | Feas 0.24 1.00 | Pen 39.27 0.10
It 198000   1022 | T(s) 1421.05 | Feas 47 124479.00 124484.36 | Inf 26 124452.86 124463.43 | Div 0.05 0.07 | Feas 0.00 1.00 | Pen 40.86 0.10
It 198500    216 | T(s) 1423.90 | Feas 28 124476.00 124480.32 | Inf 28 124454.51 124459.78 | Div 0.06 0.07 | Feas 0.00 1.00 | Pen 42.51 0.10
It 199000    716 | T(s) 1426.71 | Feas 32 124476.00 124477.40 | Inf 63 124456.23 124458.13 | Div 0.04 0.04 | Feas 0.01 1.00 | Pen 44.23 0.10
It 199500   1216 | T(s) 1429.52 | Feas 60 124476.00 124476.84 | Inf 57 124448.22 124450.52 | Div 0.03 0.04 | Feas 0.00 1.00 | Pen 39.11 0.10
It 200000   1716 | T(s) 1432.26 | Feas 58 124476.00 124476.24 | Inf 49 124439.18 124440.50 | Div 0.02 0.03 | Feas 0.38 1.00 | Pen 34.59 0.10
It 200500   2216 | T(s) 1435.26 | Feas 43 124476.00 124477.76 | Inf 32 124456.18 124459.50 | Div 0.04 0.06 | Feas 0.00 1.00 | Pen 43.18 0.10
It 201000   2716 | T(s) 1438.02 | Feas 44 124476.00 124477.40 | Inf 58 124446.38 124449.08 | Div 0.04 0.04 | Feas 0.00 1.00 | Pen 38.19 0.10
It 201500   3216 | T(s) 1440.67 | Feas 55 124476.00 124479.04 | Inf 64 124449.46 124450.35 | Div 0.04 0.03 | Feas 0.24 1.00 | Pen 39.73 0.10
It 202000   3716 | T(s) 1443.44 | Feas 29 124476.00 124483.48 | Inf 28 124440.27 124455.43 | Div 0.07 0.07 | Feas 0.27 1.00 | Pen 35.14 0.10
It 202500   4216 | T(s) 1446.30 | Feas 30 124476.00 124479.68 | Inf 50 124455.87 124459.71 | Div 0.05 0.05 | Feas 0.00 1.00 | Pen 43.87 0.10
It 203000   4716 | T(s) 1449.17 | Feas 25 124476.00 124484.96 | Inf 30 124434.65 124449.94 | Div 0.06 0.07 | Feas 0.26 1.00 | Pen 32.33 0.10
It 203500   5216 | T(s) 1452.09 | Feas 47 124476.00 124498.28 | Inf 60 124450.72 124452.28 | Div 0.08 0.05 | Feas 0.00 1.00 | Pen 40.36 0.10
It 204000     89 | T(s) 1454.92 | Feas 60 124475.00 124478.24 | Inf 25 124440.38 124451.23 | Div 0.05 0.07 | Feas 0.29 1.00 | Pen 35.69 0.10
It 204500    589 | T(s) 1457.72 | Feas 29 124475.00 124482.76 | Inf 58 124432.13 124438.18 | Div 0.07 0.05 | Feas 0.30 1.00 | Pen 31.56 0.10
It 205000    237 | T(s) 1460.73 | Feas 43 124473.00 124476.08 | Inf 50 124445.81 124448.58 | Div 0.05 0.05 | Feas 0.00 1.00 | Pen 39.41 0.10
It 205500    737 | T(s) 1463.66 | Feas 64 124473.00 124474.16 | Inf 56 124449.00 124451.64 | Div 0.04 0.06 | Feas 0.00 1.00 | Pen 41.00 0.10
It 206000    349 | T(s) 1466.55 | Feas 29 124472.00 124490.96 | Inf 53 124451.31 124452.29 | Div 0.07 0.04 | Feas 0.00 1.00 | Pen 42.66 0.10
It 206500    849 | T(s) 1469.47 | Feas 40 124472.00 124473.04 | Inf 57 124452.38 124454.60 | Div 0.04 0.04 | Feas 0.02 1.00 | Pen 44.38 0.10
It 207000   1349 | T(s) 1472.25 | Feas 48 124472.00 124475.04 | Inf 44 124444.49 124449.30 | Div 0.05 0.06 | Feas 0.00 1.00 | Pen 39.25 0.10
It 207500   1849 | T(s) 1475.10 | Feas 29 124472.00 124494.64 | Inf 48 124435.41 124438.42 | Div 0.08 0.05 | Feas 0.28 1.00 | Pen 34.71 0.10
It 208000   2349 | T(s) 1478.08 | Feas 47 124472.00 124475.28 | Inf 35 124451.33 124453.64 | Div 0.05 0.05 | Feas 0.02 1.00 | Pen 43.33 0.10
It 208500   2849 | T(s) 1480.94 | Feas 54 124472.00 124473.56 | Inf 34 124442.64 124450.06 | Div 0.05 0.07 | Feas 0.00 1.00 | Pen 38.32 0.10
It 209000   3349 | T(s) 1483.79 | Feas 32 124472.00 124485.52 | Inf 28 124444.17 124448.51 | Div 0.07 0.06 | Feas 0.25 1.00 | Pen 39.09 0.10
It 209500    267 | T(s) 1486.59 | Feas 43 124467.00 124475.56 | Inf 47 124433.77 124442.51 | Div 0.06 0.07 | Feas 0.32 1.00 | Pen 33.89 0.10
It 210000    351 | T(s) 1489.51 | Feas 60 124465.00 124467.88 | Inf 33 124443.61 124448.79 | Div 0.04 0.06 | Feas 0.01 1.00 | Pen 42.31 0.10
It 210500    851 | T(s) 1492.20 | Feas 55 124465.00 124465.40 | Inf 56 124433.83 124437.48 | Div 0.03 0.04 | Feas 0.37 1.00 | Pen 37.41 0.10
It 211000   1351 | T(s) 1495.06 | Feas 55 124465.00 124467.24 | Inf 62 124436.85 124437.66 | Div 0.04 0.03 | Feas 0.21 1.00 | Pen 38.93 0.10
It 211500   1851 | T(s) 1497.84 | Feas 49 124465.00 124465.88 | Inf 56 124427.85 124428.53 | Div 0.03 0.03 | Feas 0.29 1.00 | Pen 34.42 0.10
It 212000   2351 | T(s) 1500.64 | Feas 49 124465.00 124466.44 | Inf 33 124443.98 124448.88 | Div 0.03 0.06 | Feas 0.00 1.00 | Pen 42.98 0.10
It 212500   2851 | T(s) 1503.38 | Feas 64 124465.00 124465.40 | Inf 59 124435.01 124437.61 | Div 0.03 0.04 | Feas 0.00 1.00 | Pen 38.01 0.10
It 213000   3351 | T(s) 1506.14 | Feas 59 124465.00 124465.28 | Inf 51 124426.22 124430.97 | Div 0.02 0.04 | Feas 0.30 1.00 | Pen 33.61 0.10
It 213500   3851 | T(s) 1509.13 | Feas 26 124465.00 124554.76 | Inf 46 124442.92 124443.53 | Div 0.08 0.03 | Feas 0.00 1.00 | Pen 41.96 0.10
It 214000   4351 | T(s) 1511.98 | Feas 25 124465.00 124469.32 | Inf 29 124433.22 124456.54 | Div 0.05 0.07 | Feas 0.27 1.00 | Pen 37.11 0.10
It 214500   4851 | T(s) 1514.83 | Feas 48 124465.00 124466.72 | Inf 27 124434.70 124443.73 | Div 0.04 0.06 | Feas 0.22 1.00 | Pen 37.85 0.10
It 215000   5351 | T(s) 1517.67 | Feas 37 124465.00 124468.76 | Inf 61 124425.95 124430.17 | Div 0.05 0.04 | Feas 0.28 1.00 | Pen 33.47 0.10
It 215500   5851 | T(s) 1520.54 | Feas 47 124465.00 124466.32 | Inf 48 124442.58 124443.85 | Div 0.03 0.04 | Feas 0.00 1.00 | Pen 41.79 0.10
It 216000   6351 | T(s) 1523.34 | Feas 35 124465.00 124468.56 | Inf 55 124444.48 124446.07 | Div 0.05 0.03 | Feas 0.00 1.00 | Pen 43.48 0.10
It 216500   6851 | T(s) 1525.98 | Feas 29 124465.00 124502.96 | Inf 65 124435.90 124437.69 | Div 0.07 0.03 | Feas 0.00 1.00 | Pen 38.45 0.10
It 217000   7351 | T(s) 1528.68 | Feas 60 124465.00 124465.08 | Inf 59 124427.01 124428.13 | Div 0.02 0.03 | Feas 0.37 1.00 | Pen 34.00 0.10
It 217500   7851 | T(s) 1531.42 | Feas 40 124465.00 124465.84 | Inf 52 124443.45 124444.04 | Div 0.03 0.03 | Feas 0.00 1.00 | Pen 42.45 0.10
It 218000   8351 | T(s) 1534.19 | Feas 39 124465.00 124465.96 | Inf 40 124434.08 124439.39 | Div 0.03 0.04 | Feas 0.36 1.00 | Pen 37.54 0.10
It 218500   8851 | T(s) 1537.01 | Feas 36 124465.00 124468.40 | Inf 41 124425.40 124428.29 | Div 0.05 0.04 | Feas 0.31 1.00 | Pen 33.20 0.10
It 219000   9351 | T(s) 1539.79 | Feas 56 124465.00 124465.64 | Inf 64 124441.90 124442.55 | Div 0.03 0.03 | Feas 0.00 1.00 | Pen 41.45 0.10
It 219500     74 | T(s) 1542.50 | Feas 37 124463.00 124476.28 | Inf 55 124436.31 124450.18 | Div 0.07 0.06 | Feas 0.29 1.00 | Pen 36.66 0.10
It 220000    216 | T(s) 1545.44 | Feas 34 124462.00 124467.16 | Inf 63 124435.27 124456.58 | Div 0.05 0.08 | Feas 0.21 1.00 | Pen 38.14 0.10
It 220500    716 | T(s) 1548.31 | Feas 33 124462.00 124465.04 | Inf 63 124434.35 124437.22 | Div 0.04 0.03 | Feas 0.00 1.00 | Pen 39.68 0.10
It 221000   1216 | T(s) 1551.03 | Feas 25 124462.00 124476.72 | Inf 57 124425.18 124427.71 | Div 0.06 0.03 | Feas 0.33 1.00 | Pen 35.09 0.10
It 221500    446 | T(s) 1553.69 | Feas 45 124461.00 124462.16 | Inf 40 124440.81 124442.51 | Div 0.03 0.03 | Feas 0.00 1.00 | Pen 43.81 0.10
It 222000    946 | T(s) 1556.55 | Feas 43 124461.00 124468.12 | Inf 27 124432.48 124445.88 | Div 0.05 0.06 | Feas 0.00 1.00 | Pen 38.74 0.10
It 222500   1446 | T(s) 1559.30 | Feas 58 124461.00 124462.56 | Inf 62 124434.03 124434.91 | Div 0.03 0.03 | Feas 0.25 1.00 | Pen 39.51 0.10
It 223000   1946 | T(s) 1562.06 | Feas 53 124461.00 124463.08 | Inf 58 124437.22 124440.42 | Div 0.03 0.05 | Feas 0.00 1.00 | Pen 41.11 0.10
It 223500   2446 | T(s) 1564.93 | Feas 42 124461.00 124464.68 | Inf 25 124440.54 124558.34 | Div 0.04 0.10 | Feas 0.00 1.00 | Pen 42.77 0.10
It 224000   2946 | T(s) 1567.71 | Feas 35 124461.00 124463.08 | Inf 35 124429.17 124444.61 | Div 0.04 0.07 | Feas 0.24 1.00 | Pen 37.08 0.10
It 224500   3446 | T(s) 1570.49 | Feas 45 124461.00 124465.24 | Inf 48 124432.16 124434.31 | Div 0.05 0.04 | Feas 0.00 1.00 | Pen 38.58 0.10
It 225000   3946 | T(s) 1573.26 | Feas 39 124461.00 124464.00 | Inf 52 124435.28 124436.82 | Div 0.05 0.04 | Feas 0.22 1.00 | Pen 40.14 0.10
It 225500   4446 | T(s) 1576.01 | Feas 27 124461.00 124467.56 | Inf 50 124438.52 124440.04 | Div 0.06 0.04 | Feas 0.00 1.00 | Pen 41.76 0.10
